Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff
2015-10-25,Chargers,Raiders,4,6:03,3,8,RAI 8,19-37,Philip Rivers pass complete short right to Danny Woodhead for 8 yards touchdown,8,3.580,7.000,3.42
2015-10-25,Chargers,Raiders,4,0:10,2,5,RAI 6,27-37,Philip Rivers pass complete short left to Danny Woodhead for 6 yards touchdown,6,5.080,7.000,1.92
2015-10-18,Chargers,Packers,2,0:02,4,1,GNB 1,9-17,Philip Rivers pass complete short left to Dontrelle Inman for 1 yard touchdown. Penalty on SDG: Unsportsmanlike Conduct 15 yards,1,3.550,7.000,3.45
2015-10-18,Chargers,Packers,3,9:29,2,9,GNB 19,16-17,Philip Rivers pass complete deep right to Ladarius Green for 19 yards touchdown,19,3.820,7.000,3.18
2015-10-12,Chargers,Steelers,1,9:55,2,6,PIT 12,6-0,Philip Rivers pass complete short left to Antonio Gates for 12 yards touchdown,12,4.570,7.000,2.43
2015-10-12,Chargers,Steelers,4,8:07,2,5,PIT 11,16-10,Philip Rivers pass complete short left to Antonio Gates for 11 yards touchdown,11,4.760,7.000,2.24
2015-10-04,Chargers,Browns,1,0:54,2,10,CLE 28,6-3,Philip Rivers pass complete deep right to Keenan Allen for 28 yards touchdown,28,3.170,7.000,3.83
2015-10-04,Chargers,Browns,3,4:28,1,10,CLE 19,19-16,Philip Rivers pass complete deep right to Ladarius Green for 19 yards touchdown,19,4.310,7.000,2.69
2015-10-04,Chargers,Browns,4,7:29,2,1,CLE 1,26-19,Philip Rivers pass complete short middle to John Phillips for 1 yard touchdown,1,5.910,7.000,1.09
2015-09-27,Chargers,Vikings,2,1:25,2,10,MIN 34,6-10,Philip Rivers pass complete deep left to Keenan Allen for 34 yards touchdown,34,2.770,7.000,4.23
2015-09-20,Chargers,Bengals,3,10:40,2,5,CIN 10,12-14,Philip Rivers pass complete short right to Steve Johnson for 10 yards touchdown,10,4.840,7.000,2.16
2015-09-20,Chargers,Bengals,4,4:27,1,10,CIN 40,19-24,Philip Rivers pass complete deep right to Malcom Floyd for 40 yards touchdown,40,2.920,7.000,4.08
2015-09-13,Chargers,Lions,3,4:09,3,6,DET 12,19-21,Philip Rivers pass complete short left to Steve Johnson for 12 yards touchdown,12,3.730,7.000,3.27
2015-09-13,Chargers,Lions,4,11:53,1,10,DET 13,26-21,Philip Rivers pass complete short middle to Ladarius Green for 13 yards touchdown,13,4.710,7.000,2.29
2014-12-20,Chargers,49ers,2,5:15,3,10,SFO 15,6-21,Philip Rivers pass complete short left to Eddie Royal for 15 yards touchdown,15,3.100,7.000,3.90
2014-12-20,Chargers,49ers,3,5:54,3,1,SFO 1,13-28,Philip Rivers pass complete short left to Antonio Gates for 1 yard touchdown,1,5.170,7.000,1.83
2014-12-20,Chargers,49ers,4,5:21,1,10,SFO 21,27-35,Philip Rivers pass complete deep right to Antonio Gates for 21 yards touchdown,21,4.170,7.000,2.83
2014-12-20,Chargers,49ers,4,0:32,2,11,SFO 11,34-35,Philip Rivers pass complete short right to Malcom Floyd for 11 yards touchdown. Penalty on Nick Moody: Defensive Holding (Declined),11,4.020,7.000,2.98
2014-12-14,Chargers,Broncos,4,10:16,1,5,DEN 5,9-16,Philip Rivers pass complete short left to Antonio Gates for 5 yards touchdown,5,6.060,7.000,.94
2014-12-07,Chargers,Patriots,2,13:36,3,7,NWE 15,6-3,Philip Rivers pass complete short right to Malcom Floyd for 15 yards touchdown,15,3.460,7.000,3.54
2014-11-30,Chargers,Ravens,1,0:27,1,5,RAV 12,6-10,Philip Rivers pass complete short middle to Keenan Allen for 12 yards touchdown,12,5.520,7.000,1.48
2014-11-30,Chargers,Ravens,4,3:47,1,10,RAV 23,26-30,Philip Rivers pass complete deep left to Keenan Allen for 23 yards touchdown,23,4.040,7.000,2.96
2014-11-30,Chargers,Ravens,4,0:46,1,1,RAV 1,33-33,Philip Rivers pass complete short left to Eddie Royal for 1 yard touchdown,1,6.970,7.000,.03
2014-11-23,Chargers,Rams,4,8:21,1,15,RAM 29,26-17,Philip Rivers pass complete short left to Keenan Allen for 29 yards touchdown,29,3.640,7.000,3.36
2014-11-16,Chargers,Raiders,1,14:13,2,10,RAI 22,6-0,Philip Rivers pass complete deep right to Malcom Floyd for 22 yards touchdown,22,3.560,7.000,3.44
2014-10-23,Chargers,Broncos,2,3:11,1,2,DEN 2,6-7,Philip Rivers pass complete short left to Keenan Allen for 2 yards touchdown,2,6.740,7.000,.26
2014-10-23,Chargers,Broncos,3,2:43,4,4,DEN 4,13-28,Philip Rivers pass complete short right to Antonio Gates for 4 yards touchdown,4,3.030,7.000,3.97
2014-10-23,Chargers,Broncos,4,9:37,1,10,DEN 10,20-35,Philip Rivers pass complete short left to Antonio Gates for 10 yards touchdown,10,4.910,7.000,2.09
2014-10-19,Chargers,Chiefs,1,3:19,1,1,KAN 1,6-0,Philip Rivers pass complete short right to John Phillips for 1 yard touchdown,1,6.970,7.000,.03
2014-10-19,Chargers,Chiefs,2,0:19,1,10,KAN 27,13-10,Philip Rivers pass complete deep middle to Antonio Gates for 27 yards touchdown,27,3.780,7.000,3.22
2014-10-12,Chargers,Raiders,1,9:44,3,5,RAI 29,6-7,Philip Rivers pass complete deep left to Eddie Royal for 29 yards touchdown,29,2.740,7.000,4.26
2014-10-12,Chargers,Raiders,2,11:56,3,5,RAI 5,13-7,Philip Rivers pass complete short middle to Malcom Floyd for 5 yards touchdown,5,4.260,7.000,2.74
2014-10-12,Chargers,Raiders,3,2:56,3,1,RAI 1,20-21,Philip Rivers pass complete short left to Antonio Gates for 1 yard touchdown,1,5.170,7.000,1.83
2014-10-05,Chargers,Jets,1,7:41,3,4,NYJ 8,6-0,Philip Rivers pass complete short left to Antonio Gates for 8 yards touchdown,8,4.280,7.000,2.72
2014-10-05,Chargers,Jets,2,10:23,3,12,NYJ 12,13-0,Philip Rivers pass complete short right to Antonio Gates for 12 yards touchdown. Penalty on Jason Babin: Defensive Holding (Declined),12,3.100,7.000,3.90
2014-10-05,Chargers,Jets,3,6:54,2,9,NYJ 9,27-0,Philip Rivers pass complete short middle to Branden Oliver for 9 yards touchdown,9,4.380,7.000,2.62
2014-09-28,Chargers,Jaguars,2,11:37,1,10,JAX 47,9-7,Philip Rivers pass complete deep left to Eddie Royal for 47 yards touchdown,47,2.460,7.000,4.54
2014-09-28,Chargers,Jaguars,2,1:09,3,10,JAX 43,16-14,Philip Rivers pass complete deep left to Eddie Royal for 43 yards touchdown,43,1.490,7.000,5.51
2014-09-28,Chargers,Jaguars,3,11:15,3,10,JAX 24,23-14,Philip Rivers pass complete deep right to Malcom Floyd for 24 yards touchdown,24,2.740,7.000,4.26
2014-09-21,Chargers,Bills,1,9:50,2,3,BUF 3,6-0,Philip Rivers pass complete short left to Eddie Royal for 3 yards touchdown,3,5.530,7.000,1.47
2014-09-21,Chargers,Bills,3,7:34,3,5,BUF 5,19-3,Philip Rivers pass complete short middle to Eddie Royal for 5 yards touchdown,5,4.260,7.000,2.74
2014-09-14,Chargers,Seahawks,2,12:11,3,8,SEA 8,9-7,Philip Rivers pass complete short right to Antonio Gates for 8 yards touchdown,8,3.580,7.000,3.42
2014-09-14,Chargers,Seahawks,2,1:11,3,8,SEA 8,19-7,Philip Rivers pass complete short right to Antonio Gates for 8 yards touchdown. Penalty on Malcolm Smith: Defensive Holding (Declined),8,3.580,7.000,3.42
2014-09-14,Chargers,Seahawks,3,3:08,2,20,SEA 21,26-14,Philip Rivers pass complete deep left to Antonio Gates for 21 yards touchdown,21,2.940,7.000,4.06
2014-09-08,Chargers,Cardinals,3,11:43,2,6,CRD 6,9-6,Philip Rivers pass complete short middle to Malcom Floyd for 6 yards touchdown,6,4.950,7.000,2.05
2014-01-12,Chargers,Broncos,4,13:03,3,4,DEN 16,6-17,Philip Rivers pass complete deep right to Keenan Allen for 16 yards touchdown,16,3.740,7.000,3.26
2014-01-12,Chargers,Broncos,4,5:49,1,10,DEN 16,13-24,Philip Rivers pass complete short left to Keenan Allen for 16 yards touchdown,16,4.510,7.000,2.49
2014-01-05,Chargers,Bengals,3,6:53,1,4,CIN 4,13-10,Philip Rivers pass complete short left to Ladarius Green for 4 yards touchdown,4,6.280,7.000,.72
2013-12-29,Chargers,Chiefs,1,10:44,3,4,KAN 22,6-7,Philip Rivers pass complete deep left to Ladarius Green for 22 yards touchdown,22,3.270,7.000,3.73
2013-12-29,Chargers,Chiefs,2,15:00,3,4,KAN 4,13-14,Philip Rivers pass complete short left to Antonio Gates for 4 yards touchdown,4,4.490,7.000,2.51
2013-12-29,Chargers,Chiefs,4,11:50,2,6,KAN 6,20-24,Philip Rivers pass complete short left to Eddie Royal for 6 yards touchdown,6,4.950,7.000,2.05
2013-12-22,Chargers,Raiders,3,5:04,2,4,RAI 4,16-10,Philip Rivers pass complete short middle to Keenan Allen for 4 yards touchdown,4,5.340,7.000,1.66
2013-12-12,Chargers,Broncos,2,9:53,3,6,DEN 19,9-10,Philip Rivers pass complete short middle to Keenan Allen for 19 yards touchdown,19,3.340,7.000,3.66
2013-12-12,Chargers,Broncos,2,1:12,3,7,DEN 10,16-10,Philip Rivers pass complete short left to Keenan Allen for 10 yards touchdown,10,3.650,7.000,3.35
2013-12-08,Chargers,Giants,1,8:26,3,3,NYG 43,6-0,Philip Rivers pass complete deep right to Keenan Allen for 43 yards touchdown,43,1.950,7.000,5.05
2013-12-08,Chargers,Giants,2,3:54,3,4,NYG 4,16-0,Philip Rivers pass complete short left to Keenan Allen for 4 yards touchdown,4,4.490,7.000,2.51
2013-12-08,Chargers,Giants,2,0:24,2,6,NYG 6,23-0,Philip Rivers pass complete short right to Danny Woodhead for 6 yards touchdown,6,4.950,7.000,2.05
2013-12-01,Chargers,Bengals,2,11:17,1,10,CIN 30,6-7,Philip Rivers pass complete short middle to Ladarius Green for 30 yards touchdown,30,3.580,7.000,3.42
2013-11-24,Chargers,Chiefs,2,0:22,1,10,KAN 11,9-14,Philip Rivers pass complete short left to Danny Woodhead for 11 yards touchdown,11,4.840,7.000,2.16
2013-11-24,Chargers,Chiefs,4,8:00,3,2,SDG 40,33-31,Philip Rivers pass complete short middle to Ladarius Green for 60 yards touchdown,60,0.890,7.000,6.11
2013-11-24,Chargers,Chiefs,4,0:31,2,15,KAN 26,40-38,Philip Rivers pass complete deep left to Seyi Ajirotutu for 26 yards touchdown,26,2.950,7.000,4.05
2013-11-17,Chargers,Dolphins,1,0:23,1,5,MIA 5,6-3,Philip Rivers pass complete short middle to Antonio Gates for 5 yards touchdown,5,6.060,7.000,.94
2013-11-10,Chargers,Broncos,3,8:44,2,6,DEN 7,12-28,Philip Rivers pass complete short right to Danny Woodhead for 7 yards touchdown,7,4.890,7.000,2.11
2013-11-03,Chargers,Washington,2,0:49,1,10,WAS 15,13-7,Philip Rivers pass complete short right to Eddie Royal for 15 yards touchdown,15,4.580,7.000,2.42
2013-11-03,Chargers,Washington,4,4:16,1,10,WAS 16,20-24,Philip Rivers pass complete deep left to Keenan Allen for 16 yards touchdown,16,4.510,7.000,2.49
2013-10-20,Chargers,Jaguars,2,12:44,1,10,JAX 27,13-0,Philip Rivers pass complete deep left to Eddie Royal for 27 yards touchdown,27,3.780,7.000,3.22
2013-10-14,Chargers,Colts,2,12:10,2,9,CLT 22,6-3,Philip Rivers pass complete deep left to Keenan Allen for 22 yards touchdown,22,3.630,7.000,3.37
2013-10-06,Chargers,Raiders,4,15:00,2,5,RAI 5,9-24,Philip Rivers pass complete short middle to Danny Woodhead for 5 yards touchdown,5,5.150,7.000,1.85
2013-10-06,Chargers,Raiders,4,10:22,2,2,RAI 7,16-24,Philip Rivers pass complete short middle to Keenan Allen for 7 yards touchdown,7,5.410,7.000,1.59
2013-09-29,Chargers,Cowboys,1,7:12,2,4,DAL 26,6-0,Philip Rivers pass complete deep right to Danny Woodhead for 26 yards touchdown,26,3.710,7.000,3.29
2013-09-29,Chargers,Cowboys,3,9:39,1,10,DAL 13,19-21,Philip Rivers pass complete short left to Danny Woodhead for 13 yards touchdown,13,4.710,7.000,2.29
2013-09-29,Chargers,Cowboys,4,7:02,1,10,SDG 44,29-21,Philip Rivers pass complete deep middle to Antonio Gates for 56 yards touchdown,56,1.860,7.000,5.14
2013-09-22,Chargers,Titans,1,9:41,1,7,OTI 7,6-0,Philip Rivers pass complete short left to Antonio Gates for 7 yards touchdown,7,5.600,7.000,1.40
2013-09-15,Chargers,Eagles,2,14:13,2,7,PHI 11,9-3,Philip Rivers pass complete short right to Eddie Royal for 11 yards touchdown,11,4.520,7.000,2.48
2013-09-15,Chargers,Eagles,3,10:12,3,10,PHI 24,19-10,Philip Rivers pass complete deep left to Eddie Royal for 24 yards touchdown,24,2.740,7.000,4.26
2013-09-15,Chargers,Eagles,4,3:17,1,10,PHI 15,29-27,Philip Rivers pass complete short left to Eddie Royal for 15 yards touchdown,15,4.580,7.000,2.42
2013-09-09,Chargers,Texans,1,14:50,1,10,HTX 14,6-0,Philip Rivers pass complete short right to Ryan Mathews for 14 yards touchdown,14,4.650,7.000,2.35
2013-09-09,Chargers,Texans,2,12:30,1,6,HTX 6,13-7,Philip Rivers pass complete short left to Eddie Royal for 6 yards touchdown,6,5.830,7.000,1.17
2013-09-09,Chargers,Texans,2,0:26,3,10,HTX 10,20-7,Philip Rivers pass complete short left to Vincent Brown for 10 yards touchdown,10,3.130,7.000,3.87
2013-09-09,Chargers,Texans,3,10:46,1,1,HTX 1,27-7,Philip Rivers pass complete short left to Eddie Royal for 1 yard touchdown,1,6.970,7.000,.03
2012-12-30,Chargers,Raiders,2,2:55,1,10,RAI 11,16-7,Philip Rivers pass complete short right to Antonio Gates for 11 yards touchdown,11,4.840,7.000,2.16
2012-12-30,Chargers,Raiders,3,5:06,2,9,RAI 34,23-7,Philip Rivers pass complete deep left to Danario Alexander for 34 yards touchdown,34,2.840,7.000,4.16
2012-12-23,Chargers,Jets,3,11:18,3,7,NYJ 37,16-14,Philip Rivers pass complete deep left to Danario Alexander for 37 yards touchdown,37,2.080,7.000,4.92
2012-12-23,Chargers,Jets,3,1:42,2,4,NYJ 34,23-14,Philip Rivers pass complete short left to Antonio Gates for 34 yards touchdown,34,3.180,7.000,3.82
2012-12-16,Chargers,Panthers,4,14:08,1,9,CAR 9,6-31,Philip Rivers pass complete short left to Antonio Gates for 9 yards touchdown,9,5.140,7.000,1.86
2012-12-09,Chargers,Steelers,2,3:48,3,1,PIT 39,9-0,Philip Rivers pass complete deep left to Danario Alexander for 39 yards touchdown. Penalty on Curtis Brown: Illegal Contact (Declined),39,2.340,7.000,4.66
2012-12-09,Chargers,Steelers,3,5:33,3,1,PIT 3,19-3,Philip Rivers pass complete short right to Malcom Floyd for 3 yards touchdown,3,5.060,7.000,1.94
2012-12-09,Chargers,Steelers,4,9:52,2,8,PIT 15,33-10,Philip Rivers pass complete short left to Danario Alexander for 15 yards touchdown,15,4.150,7.000,2.85
2012-11-25,Chargers,Ravens,2,9:48,2,6,RAV 21,6-0,Philip Rivers pass complete deep middle to Malcom Floyd for 21 yards touchdown,21,3.900,7.000,3.10
2012-11-18,Chargers,Broncos,3,1:03,3,1,DEN 8,15-24,Philip Rivers pass complete short right to Danario Alexander for 8 yards touchdown,8,4.800,7.000,2.20
2012-11-18,Chargers,Broncos,4,1:29,4,1,DEN 21,22-30,Philip Rivers pass complete deep left to Danario Alexander for 21 yards touchdown,21,2.210,7.000,4.79
2012-11-11,Chargers,Buccaneers,1,14:13,3,10,SDG 20,6-0,Philip Rivers pass complete short left to Danario Alexander for 80 yards touchdown,80,-0.960,7.000,7.96
2012-11-11,Chargers,Buccaneers,1,4:27,2,7,TAM 13,13-7,Philip Rivers pass complete short middle to Antonio Gates for 13 yards touchdown,13,4.390,7.000,2.61
2012-11-11,Chargers,Buccaneers,2,0:34,1,3,TAM 3,20-17,Philip Rivers pass complete short middle to Malcom Floyd for 3 yards touchdown,3,6.510,7.000,.49
2012-11-01,Chargers,Chiefs,1,10:31,1,10,KAN 14,6-0,Philip Rivers pass complete short left to Antonio Gates for 14 yards touchdown,14,4.650,7.000,2.35
2012-11-01,Chargers,Chiefs,4,11:37,1,10,KAN 13,16-6,Philip Rivers pass complete short left to Malcom Floyd for 13 yards touchdown,13,4.710,7.000,2.29
2012-10-15,Chargers,Broncos,1,8:23,2,6,DEN 15,9-0,Philip Rivers pass complete short left to Antonio Gates for 15 yards touchdown,15,4.350,7.000,2.65
2012-10-15,Chargers,Broncos,2,0:29,1,10,DEN 11,23-0,Philip Rivers pass complete short middle to Antonio Gates for 11 yards touchdown,11,4.840,7.000,2.16
2012-10-07,Chargers,Saints,1,7:02,3,6,NOR 15,6-0,Philip Rivers pass complete short left to Robert Meachem for 15 yards touchdown. Penalty on Malcolm Jenkins: Unsportsmanlike Conduct 15 yards,15,3.580,7.000,3.42
2012-10-07,Chargers,Saints,2,0:44,2,2,NOR 44,16-14,Philip Rivers pass complete deep middle to Robert Meachem for 44 yards touchdown,44,2.660,7.000,4.34
2012-09-30,Chargers,Chiefs,1,10:08,2,4,KAN 4,6-0,Philip Rivers pass complete short middle to Eddie Royal for 4 yards touchdown,4,5.340,7.000,1.66
2012-09-30,Chargers,Chiefs,4,7:59,2,4,KAN 4,33-13,Philip Rivers pass complete short left to Jackie Battle for 4 yards touchdown,4,5.340,7.000,1.66
2012-09-16,Chargers,Titans,1,8:59,3,11,OTI 11,6-0,Philip Rivers pass complete short left to Dante Rosario for 11 yards touchdown,11,3.120,7.000,3.88
2012-09-16,Chargers,Titans,1,4:20,3,4,OTI 4,13-0,Philip Rivers pass complete short middle to Dante Rosario for 4 yards touchdown,4,4.490,7.000,2.51
2012-09-16,Chargers,Titans,3,3:34,1,10,OTI 15,23-3,Philip Rivers pass complete short middle to Dante Rosario for 15 yards touchdown,15,4.580,7.000,2.42
2012-09-10,Chargers,Raiders,2,3:17,3,6,RAI 6,9-3,Philip Rivers pass complete short middle to Malcom Floyd for 6 yards touchdown,6,4.040,7.000,2.96
2012-01-01,Chargers,Raiders,1,1:10,3,9,RAI 38,6-7,Philip Rivers pass complete deep left to Antonio Gates for 38 yards touchdown,38,1.880,7.000,5.12
2012-01-01,Chargers,Raiders,3,7:41,3,7,RAI 13,30-16,Philip Rivers pass complete short middle to Vincent Jackson for 13 yards touchdown,13,3.540,7.000,3.46
2012-01-01,Chargers,Raiders,4,6:58,2,3,RAI 43,37-26,Philip Rivers pass complete deep left to Malcom Floyd for 43 yards touchdown,43,2.660,7.000,4.34
2011-12-24,Chargers,Lions,3,8:43,1,10,DET 11,6-24,Philip Rivers pass complete short left to Malcom Floyd for 11 yards touchdown,11,4.840,7.000,2.16
2011-12-18,Chargers,Ravens,3,10:47,2,10,RAV 28,23-7,Philip Rivers pass complete deep right to Malcom Floyd for 28 yards touchdown,28,3.170,7.000,3.83
2011-12-11,Chargers,Bills,1,7:57,2,9,BUF 9,6-0,Philip Rivers pass complete short middle to Antonio Gates for 9 yards touchdown,9,4.380,7.000,2.62
2011-12-11,Chargers,Bills,3,4:15,3,2,BUF 2,22-10,Philip Rivers pass complete short left to Antonio Gates for 2 yards touchdown,2,4.950,7.000,2.05
2011-12-11,Chargers,Bills,4,9:10,3,6,BUF 26,36-10,Philip Rivers pass complete short right to Patrick Crayton for 26 yards touchdown,26,2.870,7.000,4.13
2011-12-05,Chargers,Jaguars,2,1:33,2,10,JAX 22,16-14,Philip Rivers pass complete deep left to Vincent Brown for 22 yards touchdown,22,3.560,7.000,3.44
2011-12-05,Chargers,Jaguars,2,0:23,1,10,JAX 35,23-14,Philip Rivers pass complete deep right to Vincent Jackson for 35 yards touchdown,35,3.250,7.000,3.75
2011-12-05,Chargers,Jaguars,3,12:14,1,10,SDG 48,30-14,Philip Rivers pass complete deep right to Malcom Floyd for 52 yards touchdown,52,2.130,7.000,4.87
2011-11-27,Chargers,Broncos,2,8:02,3,4,DEN 6,9-0,Philip Rivers pass complete short middle to Antonio Gates for 6 yards touchdown,6,4.380,7.000,2.62
2011-11-20,Chargers,Bears,2,2:09,3,8,CHI 8,9-10,Philip Rivers pass complete short right to Antonio Gates for 8 yards touchdown,8,3.580,7.000,3.42
2011-11-20,Chargers,Bears,3,11:04,3,4,CHI 5,16-17,Philip Rivers pass complete short middle to Vincent Jackson for 5 yards touchdown,5,4.440,7.000,2.56
2011-11-10,Chargers,Raiders,3,11:56,1,10,RAI 30,9-17,Philip Rivers pass complete deep left to Vincent Brown for 30 yards touchdown,30,3.580,7.000,3.42
2011-11-10,Chargers,Raiders,3,0:01,1,7,RAI 7,16-24,Philip Rivers pass complete short right to Jacob Hester for 7 yards touchdown,7,5.600,7.000,1.40
2011-11-06,Chargers,Packers,1,10:38,1,10,GNB 23,6-0,Philip Rivers pass complete deep middle to Vincent Jackson for 23 yards touchdown,23,4.040,7.000,2.96
2011-11-06,Chargers,Packers,3,2:06,2,10,GNB 11,23-31,Philip Rivers pass complete short left to Antonio Gates for 11 yards touchdown,11,4.140,7.000,2.86
