Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff
2010-10-03,Falcons,49ers,2,13:15,3,5,SFO 8,6-14,Matt Ryan pass complete short right to Harry Douglas for 8 yards touchdown,8,4.100,7.000,2.90
2010-09-26,Falcons,Saints,1,6:58,3,7,NOR 13,6-7,Matt Ryan pass complete short middle to Tony Gonzalez for 13 yards touchdown,13,3.540,7.000,3.46
2010-09-26,Falcons,Saints,4,9:25,3,6,NOR 22,23-21,Matt Ryan pass complete deep right to Roddy White for 22 yards touchdown,22,3.140,7.000,3.86
2010-09-19,Falcons,Cardinals,1,10:37,2,7,CRD 7,6-0,Matt Ryan pass complete short right to Roddy White for 7 yards touchdown,7,4.760,7.000,2.24
2010-09-19,Falcons,Cardinals,2,9:24,3,3,CRD 19,16-7,Matt Ryan pass complete short left to Jason Snelling for 19 yards touchdown,19,3.570,7.000,3.43
2010-09-19,Falcons,Cardinals,3,13:22,3,8,CRD 12,30-7,Matt Ryan pass complete short right to Brian Finneran for 12 yards touchdown,12,3.430,7.000,3.57
2010-01-03,Falcons,Buccaneers,2,0:04,3,2,TAM 2,9-3,Matt Ryan pass complete short right to Justin Peelle for 2 yards touchdown,2,4.950,7.000,2.05
2010-01-03,Falcons,Buccaneers,4,7:26,3,6,TAM 12,16-10,Matt Ryan pass complete short right to Roddy White for 12 yards touchdown,12,3.730,7.000,3.27
2009-12-27,Falcons,Bills,1,12:55,1,10,BUF 42,6-0,Matt Ryan pass complete deep right to Roddy White for 42 yards touchdown,42,2.790,7.000,4.21
2009-12-27,Falcons,Bills,3,7:37,3,7,BUF 12,16-0,Matt Ryan pass complete short right to Marty Booker for 12 yards touchdown,12,3.580,7.000,3.42
2009-12-27,Falcons,Bills,4,4:27,3,5,BUF 5,30-3,Matt Ryan pass complete short right to Roddy White for 5 yards touchdown,5,4.260,7.000,2.74
2009-12-20,Falcons,Jets,4,1:42,4,6,NYJ 6,9-7,Matt Ryan pass complete short right to Tony Gonzalez for 6 yards touchdown,6,2.990,7.000,4.01
2009-11-22,Falcons,Giants,4,6:07,2,4,NYG 4,23-31,Matt Ryan pass complete short left to Eric Weems for 4 yards touchdown,4,5.340,7.000,1.66
2009-11-22,Falcons,Giants,4,0:35,2,10,NYG 11,30-31,Matt Ryan pass complete short middle to Tony Gonzalez for 11 yards touchdown,11,4.140,7.000,2.86
2009-11-15,Falcons,Panthers,4,13:50,4,1,CAR 3,19-21,Matt Ryan pass complete short right to Justin Peelle for 3 yards touchdown. Penalty on Chris Gamble: Defensive Holding (Declined) Penalty on Sherrod Martin: Defensive Holding (Declined),3,3.060,7.000,3.94
2009-11-08,Falcons,Washington,1,9:22,2,2,WAS 2,6-0,Matt Ryan pass complete short left to Tony Gonzalez for 2 yards touchdown,2,5.720,7.000,1.28
2009-11-02,Falcons,Saints,3,12:34,2,20,ATL 32,20-28,Matt Ryan pass complete deep right to Roddy White for 68 yards touchdown,68,-0.160,7.000,7.16
2009-10-25,Falcons,Cowboys,1,6:32,3,4,DAL 4,6-0,Matt Ryan pass complete short right to Roddy White for 4 yards touchdown,4,4.490,7.000,2.51
2009-10-25,Falcons,Cowboys,4,5:13,4,10,DAL 30,20-34,Matt Ryan pass complete short left to Eric Weems for 30 yards touchdown,30,1.410,7.000,5.59
2009-10-18,Falcons,Bears,2,9:10,1,10,CHI 40,6-7,Matt Ryan pass complete short right to Roddy White for 40 yards touchdown,40,2.920,7.000,4.08
2009-10-18,Falcons,Bears,2,0:09,3,10,CHI 10,13-7,Matt Ryan pass complete short middle to Tony Gonzalez for 10 yards touchdown,10,3.130,7.000,3.87
2009-10-11,Falcons,49ers,1,6:39,1,10,SFO 31,13-0,Matt Ryan pass complete deep right to Roddy White for 31 yards touchdown,31,3.510,7.000,3.49
2009-10-11,Falcons,49ers,2,7:13,3,4,ATL 10,20-10,Matt Ryan pass complete short left to Roddy White for 90 yards touchdown. Penalty on Roddy White: Unsportsmanlike Conduct 15 yards,90,-0.720,7.000,7.72
2009-09-20,Falcons,Panthers,1,0:43,1,5,CAR 24,6-3,Matt Ryan pass complete deep middle to Tony Gonzalez for 24 yards touchdown,24,4.370,7.000,2.63
2009-09-20,Falcons,Panthers,2,5:16,2,10,CAR 10,13-10,Matt Ryan pass complete short middle to Jason Snelling for 10 yards touchdown,10,4.190,7.000,2.81
2009-09-20,Falcons,Panthers,2,0:53,1,7,CAR 7,20-13,Matt Ryan pass complete short right to Roddy White for 7 yards touchdown,7,5.600,7.000,1.40
2009-09-13,Falcons,Dolphins,2,8:41,1,1,MIA 1,6-0,Matt Ryan pass complete short right to Ovie Mughelli for 1 yard touchdown,1,6.970,7.000,.03
2009-09-13,Falcons,Dolphins,3,1:25,3,10,MIA 20,16-0,Matt Ryan pass complete short right to Tony Gonzalez for 20 yards touchdown,20,3.010,7.000,3.99
2009-01-03,Falcons,Cardinals,2,0:27,1,2,CRD 2,16-14,Matt Ryan pass complete short right to Justin Peelle for 2 yards touchdown,2,6.740,7.000,.26
2009-01-03,Falcons,Cardinals,4,4:19,1,5,CRD 5,23-30,Matt Ryan pass complete short right to Roddy White for 5 yards touchdown,5,6.060,7.000,.94
2008-12-28,Falcons,Rams,3,12:25,2,2,RAM 18,23-14,Matt Ryan pass complete deep left to Roddy White for 18 yards touchdown,18,4.450,7.000,2.55
2008-12-21,Falcons,Vikings,2,14:11,2,8,MIN 8,13-7,Matt Ryan pass complete short middle to Jerious Norwood for 8 yards touchdown,8,4.570,7.000,2.43
2008-12-07,Falcons,Saints,2,2:13,3,2,NOR 2,13-13,Matt Ryan pass complete short right to Brian Finneran for 2 yards touchdown,2,4.950,7.000,2.05
2008-11-30,Falcons,Chargers,2,9:32,1,10,SDG 18,12-7,Matt Ryan pass complete deep middle to Justin Peelle for 18 yards touchdown,18,4.370,7.000,2.63
2008-11-30,Falcons,Chargers,4,15:00,3,5,SDG 5,21-13,Matt Ryan pass complete short left to Harry Douglas for 5 yards touchdown,5,4.260,7.000,2.74
2008-11-09,Falcons,Saints,1,9:12,2,5,NOR 16,6-0,Matt Ryan pass complete deep middle to Roddy White for 16 yards touchdown,16,4.370,7.000,2.63
2008-11-09,Falcons,Saints,4,14:53,2,10,ATL 33,26-6,Matt Ryan pass complete short right to Jerious Norwood for 67 yards touchdown,67,0.590,7.000,6.41
2008-11-02,Falcons,Raiders,1,9:03,1,10,RAI 37,6-0,Matt Ryan pass complete deep right to Michael Jenkins for 37 yards touchdown,37,3.120,7.000,3.88
2008-11-02,Falcons,Raiders,2,13:00,3,11,RAI 27,20-0,Matt Ryan pass complete deep left to Michael Jenkins for 27 yards touchdown,27,2.480,7.000,4.52
2008-10-26,Falcons,Eagles,2,9:05,3,10,ATL 45,6-0,Matt Ryan pass complete deep middle to Roddy White for 55 yards touchdown,55,0.700,7.000,6.30
2008-10-26,Falcons,Eagles,4,4:01,2,8,PHI 8,13-20,Matt Ryan pass complete short middle to Roddy White for 8 yards touchdown,8,4.570,7.000,2.43
2008-10-12,Falcons,Bears,4,13:30,2,3,CHI 3,18-10,Matt Ryan pass complete short left to Roddy White for 3 yards touchdown,3,5.530,7.000,1.47
2008-10-05,Falcons,Packers,1,9:58,4,1,GNB 1,6-0,Matt Ryan pass complete short right to Justin Peelle for 1 yard touchdown,1,3.550,7.000,3.45
2008-10-05,Falcons,Packers,2,6:07,2,4,GNB 22,16-7,Matt Ryan pass complete deep right to Roddy White for 22 yards touchdown,22,3.980,7.000,3.02
2008-09-21,Falcons,Chiefs,1,0:16,3,11,ATL 30,13-0,Matt Ryan pass complete deep middle to Roddy White for 70 yards touchdown,70,-0.360,7.000,7.36
2008-09-07,Falcons,Lions,1,13:42,1,10,ATL 38,6-0,Matt Ryan pass complete deep left to Michael Jenkins for 62 yards touchdown,62,1.470,7.000,5.53
